FINAL    Mensagem
-1	na verdade tudo isso é culpa da dell, porque se a dell fizesse uma bateria decente que não viciasse tão facilmente, o notebook teria ido
-1	paguei 2800 em um notebook dell que só durou um ano e meio
-1	a dell me manda dois emails por dia,acho que eles sabem que meu notebook não tá mais funcionando e tão tentando me vender outro!
-1	meu notebook não ta ligando fulano ?
-1	cara,eu nunca usei um dispositivo com uma conexão wifi tão ruim quanto a desse notebook dell. enquanto tudo pega 4 barras,ele só pega 1
-1	notebook dell, um monstro de performance, um bosta pra sinal wi-fi
1	notebook da dell é muito bom ???
1	fulano meu primeiro pc na verdade é um notebook dell inspiron com intel core i5. #amoraprimeiravista #nuncavouesquecer
-1	dell - o barato que sai caro fulano
-1	preciso do meu notebook funcionando fulano
-1	vai tomar no cú! só passo raiva com essa merda de notebook !!! jamais comprem produtos dell, é uma bosta!
1	amo meu notebook #dell #corei7 ????
1	fulano, eu gosto de notebook da marca dell. sites: o próprio site da dell, americanas, magazine luiza
-1	alo dell vamo cooperar que esse notebook nao tem nem 1 ano pra dar problema me ajuda
-1	continuo na batalha: fulano,esteja certa de que não desistirei até acordo satisfatório ou a justiça ser feita!
1	nunca pensei que acharia um notebook da dell tão legal
-1	já está bom de "zica" tecnológica: dell c placa mãe em curto",acer c processador queimado,notebook novo travado pra w7,2 pendrives queimados
-1	recebi um email da dell dando parabéns por ter adquirido um notebook há um mês. sendo que ele nem ta funcionando
-1	a pior entrega que já tive foi de um notebook da dell como era customizado o prazo era de 30 dias,chegou no 30° dia
-1	só queria que o meu notebook novo funcionasse e que a dell me desse um novo em vez de ficar mandando técnico e pedindo pra eu fazer testes
-1	não atualizem seus notebook s dell para o windows 10. queima a placa-mãe!!!
-1	eu to odiando tanto a dell por nao ter mandado o notebook ainda porque eu poderia ter votado mais #worthitvma
1	comprei um notebook da dell chupa humanidade
-1	descaso total da fulano fulano fulano comigo. paguei o notebook a vista! e ainda solicitei assistência residencial. nunca vieram
1	fulano sério,um notebook top da dell que é ótimo pra edição de vídeo é metade do preço. e tudo bem que vai ter que trabalhar com adobe
1	fulano em 6 dias úteis o técnico veio em casa e realizou o reparo no meu notebook . parabéns,dell!
1	vontade de esganar meu pai por ter comprado notebook samsung quando eu mesma tinha falo que um dell era melhor
-1	eu comprei um notebook da fulano e mano oficialmente pior bosta que eu ja comprei na vida
-1	tenho um notebook dell e não consigo desativar o microfone interno. quero usar fone externo e não consigo. suporte não consegue,como pode?
-1	entrei no chat da dell pra ver o negócio do meu notebook e sou a 10 porra !!
1	notebook da dell com uma baita configuração e valor também
-1	meu notebook dell tem uma porcaria de um programa em segundo plano de recovery que não tem nenhuma opção de desativar
-1	1 hora e 46 min foi o tempo que fiquei no telefone com o cara da dell pra dar um jeito nesse note,o ruim só foi o fato de não ter viva voz nessa porra
-1	fulano fulano eu gostava mais da dell quando era possível montar o pc/notebook com as configurações desejadas
-1	não tenho paciência pra dell querendo analisar o sistema do notebook ?
-1	meu notebook dell fica conectado ao carregador,mas não carrega. já é a segunda vez que isso acontece em menos de
1	nunca, jamais,em hipótese nenhuma troque um notebook dell por um fulano #fizbesteira
-1	fulano como a dell sabe que eu sou fresco e sempre vacila pra entregar meu note?
-1	juntando isso aos preços atuais da dell,acho que vou ficar o resto da vida com esse notebook ,porque olha
-1	caralho a dell demora muito pra entregar um notebook
1	notebook muito bom. obrigado dell! pena que minha mesa quase não é o suficiente pra ter uma tv,um ps3,um ps4 e o notebook !
1	fulano, quero mandar de volta e cancelar a compra,não gostei desse notebook prefiro muito mais um dell. depois dessa hp nunca mais
1	o cara da dell vem amanha arrumar meu notebook ♥
-1	sugiro que não comprem notebook ou qualquer outro aparelhos da dell... nada funciona,só problemas
-1	notebook dell muito ruim cores ruim brilho de tela ruim
-1	nao de dell
-1	mds um notebook da dell 2.900 com esse dinheiro junto mais um pouco e compro um mac
1	a melhor coisa do notebook da dell é o teclado iluminado,era um sacrifício digitar no escurto
-1	instalo uma atualização da dell e o meu notebook começa a travar inteiro
-1	dell nega atendimento aos seus clientes no reclame aqui - ra notícias
-1	tive problema semelhante com um notebook da dell. a tralha de 500mb de drivers e aplicacoes de suporte do leitor de impressão digital nao
1	meu notebook deu um probleminha, e assim que liguei no suporte dell, fui atendida logo, o técnico que me atendeu foi super legal
1	tive dell por 3 anos e meio e foi um notebook muito bom, esse asus agora tá me parecendo tão bom quanto
-1	fulano há 1 ano sem a placa mãe dell vostro 1710 notebook parado dell nada
-1	fulano vem logo arrumar o meu notebook por favor
-1	jamais comprem notebook da fulano fulano fulano porque as máquinas estragam em menos de 1 ano e eles não consertam! #dell #lixo
-1	notebook não tem nem 2 meses de uso,é já ta pipocando e olha que é da dell
1	meu irmaozinho eu vo comprar um notebook da dell eu fico la no trampo mexendo queria tanto pra mim
1	preciso mesmo é um notebook dell,esse comprarei
-1	tô há 35 minutos conversando por telefone com o técnico da dell, procurando uma solução para o meu finado notebook
-1	maior arrependimento da minha vida foi ter dado 4 mil reais no notebook da dell. jesus, tira essa raiva de mim!!!!
-1	notebook #dell sem teclado abnt2 desanima
-1	notebook dell continua dando defeito
-1	nunca mais compro notebook da dell meu core 2 duos era mais rápido que esse i5
1	atualizar a bios dos notebook #dell é muito suave né
-1	aguardando até agora a assistência 24h da dell. você tem seus prazos para cumprir e seu notebook parado até quando?
1	apaixonada pelo meu notebook ? #dell #notebook #infostoreba #infostorecomputadores fulano
1	logo um precioso notebook dell lindíssimo chega aqui em casa tô muito feliz
1	mas eu to surpreso. esse notebook da dell tinha um monte de problema com driver no windows 8. parece que agora posso atualizar eles sem medo
-1	o fulano é a última esperança. comprei notebook com office 2013. a dell não mandou chave do produto e ainda me diz pra resolver com a microsoft
-1	to na pira de arrancar este adesivo da dell do notebook,afinal ta colando na minha mão esta merda
-1	em 2009 compramos um notebook dell por r$2.500, 6 anos depois não vale nem 10% ou r$250
-1	nossa eu acho que o juninho (famoso cara do chat da dell) nunca viu um notebook na vida,me pediu várias fotos do equipamento
1	nossa esse notebook novo da dell que minha tia comprou é ótimo, principalmente o teclado pra digitar
-1	se forem comprar algum computador ou notebook ,não comprem na dell. preço alto que não compensa e suporte técnico terrível
1	adoro mexer no notebook da dell da mãe
-1	não estou conseguindo assistir séries no note,dell seus inuteis
1	quando eu for comprar um notebook me lembrem de comprar o da dell. garantia em domicílio
1	notebook dell... agilidade e ótima performance para realizar as mais variadas tarefas
-1	comprei um notebook da dell tem 5 meses. já perdi umas 40 horas da minha vida pra tentar resolver um problema com eles
1	dessa vez,o notebook dell passou pelos testes bianca de qualidade
-1	dá uma olhada nessa reclamação contra fulano computadores do brasil no fulano
-1	fulano vejam bem, eu não perdoo a dell por estar com um notebook estragado. imagina se eu vou perdoar vocês por estragarem a netflix
-1	a dell enlouqueceu! quer me cobrar r$ 1.603,29 só pra trocar a tela de um notebook que paguei r$ 2.300! choro ou do risada?
1	finalmente comprei um novo notebook . dell i7, segunda-feira ele vai ser meu!
-1	fulano agora é procom! nem reclame aqui adianta mais! fiquem atentos! não comprem! não presta! 3 dias esperando retorno,sem solução! 0 retweet 0 curtiu
-1	cara da dell ta aqui trocando as peças do note(de novo). espero que resolva dessa vez
1	e o mais engraçado,a concorrente da fulano fulano a empresa dell tem a venda baterias pra notebook no site,fácil assim. é vergonha
-1	adivinhem? meu notebook deu pau no windows e agora vou ter que esperar a dell me enviar um cd do windows ate sexta
-1	lá vai o role de ligar para a dell.... aí falar o código lá... falar que tenho garantia... falar que não o notebook está sem carga alguma
-1	fulano eu to jogando num notebook dell 2010 podridão edition
1	tá mais barato (e fácil) comprar notebook no próprio site da dell do que em lojas online como a submarino e cia
1	meu amor responde pelo nome de notebook dell ?
-1	ai meu notebook é o um dell, que não tem um powerpoint, lixo
-1	seguinte: tenho um notebook dell n4030 que está dando problema,comprei uma fonte nova, ela funciona. porém, eu
-1	a diferença entre pedir pra dell trocar a tela do meu notebook e eu mesmo comprar uma pelo mercado livre e trocar é mais ou menos mil reais
-1	a fulano me vendeu um notebook com defeito. a troca deve estar vindo da china. a pé. já são quase 30 dias. e aí? fulano
-1	dell me vende um notebook com problemas e fica criando dificuldades pra resolver o problema. nunca mais
1	estava pensando em comprar notebook da lenovo (fulano mas os da dell (fulano são incríveis principalmente a edição especial
-1	comprei um notebook dell,não me entregaram. decidi levar o antigo para o conserto; economizei r$ 1.600,00 [grato pela ineficiência,dell]
1	chego uns notebook da dell aqui na loja que me deixa de boca aberta de tão bons que são
-1	a dell ta conseguindo meu ódio com esse notebook ,tenho um problema atrás do outro com esse modelo de notebook
-1	tenho um notebook de última geração, porém não tem entrada pra cd, essa dell pensa que sou rica pra ficar comprando programas caríssimos?
-1	fulano fulano fulano essa porcaria da fulano tem esse trambique mesmo,não poupe o couro deles
-1	meu notebook ta pedindo pra ser jogado pela janela. fulano ainda essa porra. paguei horrores
-1	no momento estou eu na fila do suporte técnico online da dell pois o microfone do meu notebook aparentemente não existe
-1	achava que a dell era a menos pior dentre os notebook s e to a um ano quebrando a cara com o notebook indo e voltando da assistência
-1	que merda de notebook esse dell de bosta
-1	dell no brasil gnt n confia nesse papo da dell de melhor suporte n,os técnicos fizeram uma zorra no meu notebook e eu tive que me virar
1	meu deu que coisa linda esse notebook da dell. já quero
-1	essa dell ta de sacanagem comigo, cada hora me aparece um problema diferente nesse notebook ¬¬
1	notebook da dell do meu pai nem trava e rápido pra caralho
1	só compro notebook da dell agora,sem comparações
-1	cara,as baterias dos notebook da dell não presta,já tive dois,e os dois são ruins
-1	reclame aqui - dell computadores do brasil - dell nega atendimento em garantia
-1	fulano fulano eu fiz backup e clean install no notebook novo da minha mãe. já veio ruim de fábrica cheio daqueles programas da dell
-1	ñ sei porque a #dell nunca fez os teclados dos seus notebook com luzes de led
-1	vou conversar amanhã com o cara da dell pra ver se o tecnico vai vir aqui em casa tentar arrumar o problema do notebook
-1	olá dell,algumas teclas do meu notebook nao estao funcionando,como as letras c,v,m,enter,shift. como resolver?
-1	primeira grande coisa ruim do meu notebook novo: a dell não oferece driver pra webcam, ela só funciona com o driver genérico do windows
-1	quero trocar meu notebook ,não gostei desse da dell quero um hp de novo
1	quero e preciso me comprar um notebook . e quero da dell!
-1	meu notebook dá dando umas travada monstruosa. mas não consigo atualizar os hardwares pelo site da dell,sos
-1	reclame aqui - dell computadores do brasil - inspiron 14z 5423 parou de funcionar após
-1	fulano fulano meu notebook dell também começou a reiniciar do nada com o problema
1	fulano eu tenho um dell que está funcionando há 7 anos. ainda está firme e forte, mas virou notebook secundário
1	apaixonado com meu novo notebook da dell... depois de séculos usando um netbook... e nem tenho coragem de me desfazer do pequenino
-1	alerta! não comprem no site da dell! comprei meu notebook 500 gb no site dell e achei no site extra mais barato e com
1	ebaaa ganhei um notebook novo da dell??
1	meu notebook voltou apos a atualização sem som... ai tive que baixar o driver mais atual no site da fulano e rezei... deu certo! #windows10
-1	o mesmo notebook da dell a dois meses custava 2599,00 hoje esta 2.899,00 e olha que é um i5. a dell ta sentando o sarrafo
1	testamos o dell chromebox,computador superportátil com desempenho top,notícias,techtudo
1	quem lembra daquele dell adamo xps? era um notebook com só 9 mm de espessura. era meio bizarro mas achava lindo
-1	meu notebook deu pau e a dell quis cobrar quase 1k pra arrumar (sem dizer qual que é o problema)
1	amanhã o técnico da dell vem arrumar o notebook
-1	ainda tô processando o que a dell queria me cobrar pra trocar a tela do meu note!! sério!! tô chocada!!
